Unnamed: 0,영업팀,영업그룹,기준품목,월(AB),주(AB),메져_구분,SMSS_ATTR01,SMSS_ATTR02,SMSS_ATTR03,◆_AP1_S/I FCST_예상,◆_AP1_RTF_예상,◆_AP1_S/O FCST_예상,◆_실판매_모바일/유통직판 포함,◆_매출
,이커머스,종합몰,건조기,26Y05M,26Y18WB,수량,,,,1.0,1.0,1.0,1.0,1.0
,이커머스,종합몰,건조기,26Y05M,26Y18WB,수량,22kg,9시리즈,,2.0,2.0,2.0,2.0,2.0
,이커머스,종합몰,건조기,26Y05M,26Y18WB,수량,21kg,,,6.0,6.0,6.0,6.0,6.0
,이커머스,종합몰,건조기,26Y05M,26Y18WB,수량,20kg,,,7.0,7.0,7.0,7.0,7.0
,이커머스,종합몰,건조기,26Y05M,26Y18WB,수량,17kg,,,3.0,3.0,3.0,3.0,3.0
,이커머스,종합몰,건조기,26Y05M,26Y18WB,금액,,,,859579.267,859579.267,945537.194,945537.194,859579.267
,이커머스,종합몰,건조기,26Y05M,26Y18WB,금액,22kg,9시리즈,,2995282.5700000003,2995282.5700000003,3294810.827,3294810.827,2995282.5700000003
,이커머스,종합몰,건조기,26Y05M,26Y18WB,금액,21kg,,,6040382.124,6040382.124,6644420.337,6644420.337,6040382.124
,이커머스,종합몰,건조기,26Y05M,26Y18WB,금액,20kg,,,6330981.607999999,6330981.607999999,6964079.767999999,6964079.768,6330981.607999999
,이커머스,종합몰,건조기,26Y05M,26Y18WB,금액,17kg,,,3493992.1550000003,3493992.1550000003,3843391.37,3843391.37,3493992.1550000003
,이커머스,종합몰,건조기,26Y05M,26Y19W,수량,,,,3.0,3.0,3.0,3.0,3.0
,이커머스,종합몰,건조기,26Y05M,26Y19W,수량,22kg,,,0.0,0.0,0.0,0.0,0.0
,이커머스,종합몰,건조기,26Y05M,26Y19W,수량,22kg,9시리즈,,2.0,2.0,2.0,2.0,2.0
,이커머스,종합몰,건조기,26Y05M,26Y19W,수량,22kg,8시리즈,,1.0,1.0,1.0,1.0,1.0
,이커머스,종합몰,건조기,26Y05M,26Y19W,수량,21kg,,,12.0,12.0,12.0,12.0,12.0
,이커머스,종합몰,건조기,26Y05M,26Y19W,수량,20kg,,,7.0,7.0,7.0,7.0,7.0
,이커머스,종합몰,건조기,26Y05M,26Y19W,수량,17kg,,,14.0,14.0,14.0,14.0,14.0
,이커머스,종합몰,건조기,26Y05M,26Y19W,금액,,,,2789515.132,2789515.132,3068466.6470000003,3068466.647,2789515.1319999998
,이커머스,종합몰,건조기,26Y05M,26Y19W,금액,22kg,,,-1.0,-1.0,-1.1,-1.1,-1.0
,이커머스,종합몰,건조기,26Y05M,26Y19W,금액,22kg,9시리즈,,3026813.778,3026813.778,3329495.156,3329495.156,3026813.778
,이커머스,종합몰,건조기,26Y05M,26Y19W,금액,22kg,8시리즈,,1572706.924,1572706.924,1729977.616,1729977.616,1572706.924
,이커머스,종합몰,건조기,26Y05M,26Y19W,금액,21kg,,,11900029.421,11900029.421,13090032.363000002,13090032.363000002,11900029.421000002
,이커머스,종합몰,건조기,26Y05M,26Y19W,금액,20kg,,,6336849.152,6336849.152,6970534.068,6970534.068,6336849.152000001
,이커머스,종합몰,건조기,26Y05M,26Y19W,금액,17kg,,,16638683.364,16638683.364,18302551.700999998,18302551.700999998,16638683.364
,이커머스,종합몰,건조기,26Y05M,26Y20W,수량,,,,6.0,6.0,6.0,6.0,6.0
,이커머스,종합몰,건조기,26Y05M,26Y20W,수량,22kg,9시리즈,,2.0,2.0,2.0,2.0,2.0
,이커머스,종합몰,건조기,26Y05M,26Y20W,수량,21kg,,,9.0,9.0,9.0,9.0,9.0
,이커머스,종합몰,건조기,26Y05M,26Y20W,수량,20kg,,,8.0,8.0,8.0,8.0,8.0
,이커머스,종합몰,건조기,26Y05M,26Y20W,수량,20kg,8시리즈,,5.0,5.0,5.0,5.0,5.0
,이커머스,종합몰,건조기,26Y05M,26Y20W,수량,17kg,,,5.0,5.0,5.0,5.0,5.0
,이커머스,종합몰,건조기,26Y05M,26Y20W,금액,,,,5253296.146999999,5253296.146999999,5778625.762999999,5778625.763,5253296.147
,이커머스,종합몰,건조기,26Y05M,26Y20W,금액,22kg,9시리즈,,3085122.704,3085122.704,3393634.974,3393634.974,3085122.704
,이커머스,종합몰,건조기,26Y05M,26Y20W,금액,21kg,,,8691221.628,8691221.628,9560343.792,9560343.792,8691221.627999999
,이커머스,종합몰,건조기,26Y05M,26Y20W,금액,20kg,,,6832067.527,6832067.527,7515274.279999999,7515274.279999999,6832067.527
,이커머스,종합몰,건조기,26Y05M,26Y20W,금액,20kg,8시리즈,,7827378.272,7827378.272,8610116.099,8610116.099,7827378.272
,이커머스,종합몰,건조기,26Y05M,26Y20W,금액,17kg,,,6056443.953,6056443.953,6662088.347999999,6662088.347999999,6056443.953
,이커머스,종합몰,건조기,26Y05M,26Y21W,수량,,,,8.0,8.0,8.0,8.0,8.0
,이커머스,종합몰,건조기,26Y05M,26Y21W,수량,22kg,9시리즈,,3.0,3.0,3.0,3.0,3.0
,이커머스,종합몰,건조기,26Y05M,26Y21W,수량,21kg,,,16.0,16.0,16.0,16.0,16.0
,이커머스,종합몰,건조기,26Y05M,26Y21W,수량,20kg,,,2.0,2.0,2.0,2.0,2.0
,이커머스,종합몰,건조기,26Y05M,26Y21W,수량,20kg,8시리즈,,2.0,2.0,2.0,2.0,2.0
,이커머스,종합몰,건조기,26Y05M,26Y21W,수량,19kg,8시리즈,,1.0,1.0,1.0,1.0,1.0
,이커머스,종합몰,건조기,26Y05M,26Y21W,수량,17kg,,,11.0,11.0,11.0,11.0,11.0
,이커머스,종합몰,건조기,26Y05M,26Y21W,금액,,,,7134952.171,7134952.171,7848447.389,7848447.389000001,7134952.170999999
,이커머스,종합몰,건조기,26Y05M,26Y21W,금액,22kg,9시리즈,,4540589.473999999,4540589.473999999,4994648.421,4994648.421,4540589.473999999
,이커머스,종합몰,건조기,26Y05M,26Y21W,금액,21kg,,,16125064.511,16125064.511,17737570.962,17737570.962,16125064.511000002
,이커머스,종합몰,건조기,26Y05M,26Y21W,금액,20kg,,,1670802.2689999999,1670802.2689999999,1837882.496,1837882.496,1670802.2689999999
,이커머스,종합몰,건조기,26Y05M,26Y21W,금액,20kg,8시리즈,,2718713.747,2718713.747,2990585.1210000003,2990585.1210000003,2718713.747
,이커머스,종합몰,건조기,26Y05M,26Y21W,금액,19kg,8시리즈,,1102021.977,1102021.977,1212224.175,1212224.175,1102021.977
,이커머스,종합몰,건조기,26Y05M,26Y21W,금액,17kg,,,12927494.297999999,12927494.297999999,14220243.728,14220243.728,12927494.297999999
,이커머스,종합몰,건조기,26Y05M,26Y22W,수량,,,,9.0,9.0,9.0,9.0,9.0
,이커머스,종합몰,건조기,26Y05M,26Y22W,수량,22kg,9시리즈,,3.0,3.0,3.0,3.0,3.0
,이커머스,종합몰,건조기,26Y05M,26Y22W,수량,21kg,,,11.0,11.0,11.0,11.0,11.0
,이커머스,종합몰,건조기,26Y05M,26Y22W,수량,20kg,,,2.0,2.0,2.0,2.0,2.0
,이커머스,종합몰,건조기,26Y05M,26Y22W,수량,20kg,8시리즈,,0.0,0.0,0.0,0.0,0.0
,이커머스,종합몰,건조기,26Y05M,26Y22W,수량,19kg,8시리즈,,1.0,1.0,1.0,1.0,1.0
,이커머스,종합몰,건조기,26Y05M,26Y22W,수량,17kg,,,2.0,2.0,2.0,2.0,2.0
,이커머스,종합몰,건조기,26Y05M,26Y22W,금액,,,,6595832.920000001,6595832.920000001,7255416.212000001,7255416.212,6595832.92
,이커머스,종합몰,건조기,26Y05M,26Y22W,금액,22kg,9시리즈,,4569377.598999999,4569377.598999999,5026315.359,5026315.359,4569377.598999999
,이커머스,종합몰,건조기,26Y05M,26Y22W,금액,21kg,,,11454078.386000002,11454078.386000002,12599486.225,12599486.225000001,11454078.386000002
,이커머스,종합몰,건조기,26Y05M,26Y22W,금액,20kg,,,1758148.822,1758148.822,1933963.704,1933963.704,1758148.822
,이커머스,종합몰,건조기,26Y05M,26Y22W,금액,20kg,8시리즈,,0.0,0.0,0.0,0.0,0.0
,이커머스,종합몰,건조기,26Y05M,26Y22W,금액,19kg,8시리즈,,1573274.019,1573274.019,1730601.421,1730601.421,1573274.019
,이커머스,종합몰,건조기,26Y05M,26Y22W,금액,17kg,,,2405262.86,2405262.86,2645789.146,2645789.146,2405262.86
,이커머스,종합몰,건조기,26Y06M,26Y23W,수량,,,,7.0,7.0,7.0,7.0,7.0
,이커머스,종합몰,건조기,26Y06M,26Y23W,수량,22kg,9시리즈,,1.0,1.0,1.0,1.0,1.0
,이커머스,종합몰,건조기,26Y06M,26Y23W,수량,21kg,,,27.0,27.0,27.0,27.0,27.0
,이커머스,종합몰,건조기,26Y06M,26Y23W,수량,20kg,,,2.0,2.0,2.0,2.0,2.0
,이커머스,종합몰,건조기,26Y06M,26Y23W,수량,17kg,,,7.0,7.0,7.0,7.0,7.0
,이커머스,종합몰,건조기,26Y06M,26Y23W,금액,,,,4634588.514,4634588.514,5098047.365999999,5098047.366,4634588.5139999995
,이커머스,종합몰,건조기,26Y06M,26Y23W,금액,22kg,9시리즈,,1541721.723,1541721.723,1695893.895,1695893.895,1541721.723
,이커머스,종합몰,건조기,26Y06M,26Y23W,금액,21kg,,,24309593.742000002,24309593.742000002,26740553.117,26740553.117,24309593.742000002
,이커머스,종합몰,건조기,26Y06M,26Y23W,금액,20kg,,,1707544.641,1707544.641,1878299.105,1878299.105,1707544.641
,이커머스,종합몰,건조기,26Y06M,26Y23W,금액,17kg,,,6035669.586999999,6035669.586999999,6639236.545,6639236.545,6035669.586999999
,이커머스,종합몰,건조기,26Y06M,26Y24W,수량,,,,8.0,8.0,8.0,8.0,8.0
,이커머스,종합몰,건조기,26Y06M,26Y24W,수량,22kg,9시리즈,,1.0,1.0,1.0,1.0,1.0
,이커머스,종합몰,건조기,26Y06M,26Y24W,수량,21kg,,,32.0,32.0,32.0,32.0,32.0
,이커머스,종합몰,건조기,26Y06M,26Y24W,수량,20kg,,,3.0,3.0,3.0,3.0,3.0
,이커머스,종합몰,건조기,26Y06M,26Y24W,수량,20kg,8시리즈,,5.0,5.0,5.0,5.0,5.0
,이커머스,종합몰,건조기,26Y06M,26Y24W,수량,17kg,,,12.0,12.0,12.0,12.0,12.0
,이커머스,종합몰,건조기,26Y06M,26Y24W,금액,,,,5587903.359999999,5587903.359999999,6146693.697,6146693.697,5587903.36
,이커머스,종합몰,건조기,26Y06M,26Y24W,금액,22kg,9시리즈,,1686303.132,1686303.132,1854933.445,1854933.445,1686303.132
,이커머스,종합몰,건조기,26Y06M,26Y24W,금액,21kg,,,29189362.44,29189362.44,32108298.685000002,32108298.685000002,29189362.439999998
,이커머스,종합몰,건조기,26Y06M,26Y24W,금액,20kg,,,2660610.85,2660610.85,2926671.9359999998,2926671.9359999998,2660610.85
,이커머스,종합몰,건조기,26Y06M,26Y24W,금액,20kg,8시리즈,,5302476.42,5302476.42,5832724.062000001,5832724.062000001,5302476.42
,이커머스,종합몰,건조기,26Y06M,26Y24W,금액,17kg,,,10305280.535,10305280.535,11335808.588000001,11335808.588000001,10305280.535
,이커머스,종합몰,건조기,26Y06M,26Y25W,수량,,,,7.0,7.0,7.0,7.0,7.0
,이커머스,종합몰,건조기,26Y06M,26Y25W,수량,22kg,9시리즈,,2.0,2.0,2.0,2.0,2.0
,이커머스,종합몰,건조기,26Y06M,26Y25W,수량,21kg,,,9.0,9.0,9.0,9.0,9.0
,이커머스,종합몰,건조기,26Y06M,26Y25W,수량,20kg,,,2.0,2.0,2.0,2.0,2.0
,이커머스,종합몰,건조기,26Y06M,26Y25W,수량,20kg,8시리즈,,7.0,7.0,7.0,7.0,7.0
,이커머스,종합몰,건조기,26Y06M,26Y25W,수량,17kg,,,10.0,10.0,10.0,10.0,10.0
,이커머스,종합몰,건조기,26Y06M,26Y25W,금액,,,,-1085511.839,-1085511.839,-1194063.020999999,-1194063.0209999993,-1085511.8389999997
,이커머스,종합몰,건조기,26Y06M,26Y25W,금액,22kg,9시리즈,,2990735.7630000003,2990735.7630000003,3289809.3389999997,3289809.3389999997,2990735.7630000003
,이커머스,종합몰,건조기,26Y06M,26Y25W,금액,21kg,,,8504259.542,8504259.542,9354685.496,9354685.496,8504259.542
,이커머스,종합몰,건조기,26Y06M,26Y25W,금액,20kg,,,1863296.585,1863296.585,2049626.244,2049626.244,1863296.585
,이커머스,종합몰,건조기,26Y06M,26Y25W,금액,20kg,8시리즈,,7948603.956999999,7948603.956999999,8743464.352,8743464.352,7948603.9569999995
,이커머스,종합몰,건조기,26Y06M,26Y25W,금액,17kg,,,8627395.139,8627395.139,9490134.653,9490134.653,8627395.139
,이커머스,종합몰,건조기,26Y06M,26Y26W,수량,,,,21.0,21.0,21.0,21.0,21.0
,이커머스,종합몰,건조기,26Y06M,26Y26W,수량,22kg,,,1.0,1.0,1.0,1.0,1.0
,이커머스,종합몰,건조기,26Y06M,26Y26W,수량,22kg,9시리즈,,3.0,3.0,3.0,3.0,3.0
,이커머스,종합몰,건조기,26Y06M,26Y26W,수량,21kg,,,12.0,12.0,12.0,12.0,12.0
,이커머스,종합몰,건조기,26Y06M,26Y26W,수량,20kg,,,6.0,6.0,6.0,6.0,6.0
,이커머스,종합몰,건조기,26Y06M,26Y26W,수량,20kg,9시리즈,,1.0,1.0,1.0,1.0,1.0
,이커머스,종합몰,건조기,26Y06M,26Y26W,수량,20kg,8시리즈,,12.0,12.0,12.0,12.0,12.0
,이커머스,종합몰,건조기,26Y06M,26Y26W,수량,19kg,8시리즈,,3.0,3.0,3.0,3.0,3.0
,이커머스,종합몰,건조기,26Y06M,26Y26W,수량,17kg,,,13.0,13.0,13.0,13.0,13.0
,이커머스,종합몰,건조기,26Y06M,26Y26W,금액,,,,13724533.909000002,13724533.909000002,15096987.302999998,15096987.303000001,13724533.909
,이커머스,종합몰,건조기,26Y06M,26Y26W,금액,22kg,,,1177620.029,1177620.029,1295382.032,1295382.032,1177620.029
,이커머스,종합몰,건조기,26Y06M,26Y26W,금액,22kg,9시리즈,,4842801.924,4842801.924,5327082.117000001,5327082.117000001,4842801.924
,이커머스,종합몰,건조기,26Y06M,26Y26W,금액,21kg,,,11251355.791,11251355.791,12376491.371000001,12376491.371000001,11251355.791000001
,이커머스,종합몰,건조기,26Y06M,26Y26W,금액,20kg,,,5639867.933999999,5639867.933999999,6203854.728,6203854.727999999,5639867.933999999
,이커머스,종합몰,건조기,26Y06M,26Y26W,금액,20kg,9시리즈,,1464962.963,1464962.963,1611459.259,1611459.259,1464962.963
,이커머스,종합몰,건조기,26Y06M,26Y26W,금액,20kg,8시리즈,,13080286.786999999,13080286.786999999,14388315.465,14388315.465000002,13080286.786999997
,이커머스,종합몰,건조기,26Y06M,26Y26W,금액,19kg,8시리즈,,3369482.045,3369482.045,3706430.2499999995,3706430.2499999995,3369482.045
,이커머스,종합몰,건조기,26Y06M,26Y26W,금액,17kg,,,11484759.611000001,11484759.611000001,12633235.57,12633235.57,11484759.611000003
,이커머스,종합몰,건조기,26Y06M,26Y27WA,수량,,,,2.0,2.0,2.0,2.0,2.0
,이커머스,종합몰,건조기,26Y06M,26Y27WA,수량,22kg,9시리즈,,1.0,1.0,1.0,1.0,1.0
,이커머스,종합몰,건조기,26Y06M,26Y27WA,수량,21kg,,,0.0,0.0,0.0,0.0,0.0
,이커머스,종합몰,건조기,26Y06M,26Y27WA,수량,17kg,,,1.0,1.0,1.0,1.0,1.0
,이커머스,종합몰,건조기,26Y06M,26Y27WA,금액,,,,1465589.554,1465589.554,1612148.5099999998,1612148.5099999998,1465589.554
,이커머스,종합몰,건조기,26Y06M,26Y27WA,금액,22kg,9시리즈,,1558654.966,1558654.966,1714520.463,1714520.463,1558654.966
,이커머스,종합몰,건조기,26Y06M,26Y27WA,금액,21kg,,,0.0,0.0,0.0,0.0,0.0
,이커머스,종합몰,건조기,26Y06M,26Y27WA,금액,17kg,,,861131.821,861131.821,947245.003,947245.003,861131.821
,이커머스,종합몰,건조기,26Y07M,26Y27WB,수량,,,,22.0,22.0,22.0,22.0,22.0
,이커머스,종합몰,건조기,26Y07M,26Y27WB,수량,22kg,9시리즈,,4.0,4.0,4.0,4.0,4.0
,이커머스,종합몰,건조기,26Y07M,26Y27WB,수량,21kg,,,12.0,12.0,12.0,12.0,12.0
,이커머스,종합몰,건조기,26Y07M,26Y27WB,수량,20kg,9시리즈,,1.0,1.0,1.0,1.0,1.0
,이커머스,종합몰,건조기,26Y07M,26Y27WB,수량,20kg,8시리즈,,7.0,7.0,7.0,7.0,7.0
,이커머스,종합몰,건조기,26Y07M,26Y27WB,수량,17kg,,,14.0,14.0,14.0,14.0,14.0
,이커머스,종합몰,건조기,26Y07M,26Y27WB,금액,,,,14650223.805,14650223.805,16115246.188000001,16115246.188,14650223.804999998
,이커머스,종합몰,건조기,26Y07M,26Y27WB,금액,22kg,9시리즈,,6479608.468,6479608.468,7127569.315,7127569.315,6479608.468
,이커머스,종합몰,건조기,26Y07M,26Y27WB,금액,21kg,,,11522879.592,11522879.592,12675167.55,12675167.55,11522879.592
,이커머스,종합몰,건조기,26Y07M,26Y27WB,금액,20kg,9시리즈,,1465671.8,1465671.8,1612238.98,1612238.98,1465671.8
,이커머스,종합몰,건조기,26Y07M,26Y27WB,금액,20kg,8시리즈,,8240761.841,8240761.841,9064838.026,9064838.026,8240761.841000001
,이커머스,종합몰,건조기,26Y07M,26Y27WB,금액,17kg,,,12755249.124000002,12755249.124000002,14030774.037999999,14030774.037999999,12755249.124
,이커머스,종합몰,건조기,26Y07M,26Y28W,수량,,,,15.0,15.0,15.0,15.0,15.0
,이커머스,종합몰,건조기,26Y07M,26Y28W,수량,22kg,9시리즈,,2.0,2.0,2.0,2.0,2.0
,이커머스,종합몰,건조기,26Y07M,26Y28W,수량,21kg,,,6.0,6.0,6.0,6.0,6.0
,이커머스,종합몰,건조기,26Y07M,26Y28W,수량,20kg,,,1.0,1.0,1.0,1.0,1.0
,이커머스,종합몰,건조기,26Y07M,26Y28W,수량,20kg,9시리즈,,1.0,1.0,1.0,1.0,1.0
,이커머스,종합몰,건조기,26Y07M,26Y28W,수량,20kg,8시리즈,,14.0,14.0,14.0,14.0,14.0
,이커머스,종합몰,건조기,26Y07M,26Y28W,수량,19kg,8시리즈,,1.0,1.0,1.0,1.0,1.0
,이커머스,종합몰,건조기,26Y07M,26Y28W,수량,17kg,,,12.0,12.0,12.0,12.0,12.0
,이커머스,종합몰,건조기,26Y07M,26Y28W,금액,,,,10456547.644,10456547.644,11502202.406,11502202.406,10456547.644000001
,이커머스,종합몰,건조기,26Y07M,26Y28W,금액,22kg,9시리즈,,3190500.306,3190500.306,3509550.3370000003,3509550.3370000003,3190500.306
,이커머스,종합몰,건조기,26Y07M,26Y28W,금액,21kg,,,5790897.877,5790897.877,6369987.664,6369987.664,5790897.877
,이커머스,종합몰,건조기,26Y07M,26Y28W,금액,20kg,,,960341.958,960341.958,1056376.154,1056376.154,960341.958
,이커머스,종합몰,건조기,26Y07M,26Y28W,금액,20kg,9시리즈,,1422558.754,1422558.754,1564814.629,1564814.629,1422558.754
,이커머스,종합몰,건조기,26Y07M,26Y28W,금액,20kg,8시리즈,,16111495.096,16111495.096,17722644.606,17722644.606000002,16111495.096
,이커머스,종합몰,건조기,26Y07M,26Y28W,금액,19kg,8시리즈,,1172700.911,1172700.911,1289971.002,1289971.002,1172700.911
,이커머스,종합몰,건조기,26Y07M,26Y28W,금액,17kg,,,10891328.397,10891328.397,11980461.237999998,11980461.237999998,10891328.397
,이커머스,종합몰,건조기,26Y07M,26Y29W,수량,,,,15.0,15.0,15.0,15.0,15.0
,이커머스,종합몰,건조기,26Y07M,26Y29W,수량,22kg,9시리즈,,5.0,5.0,5.0,5.0,5.0
,이커머스,종합몰,건조기,26Y07M,26Y29W,수량,21kg,,,32.0,32.0,32.0,32.0,32.0
,이커머스,종합몰,건조기,26Y07M,26Y29W,수량,20kg,,,2.0,2.0,2.0,2.0,2.0
,이커머스,종합몰,건조기,26Y07M,26Y29W,수량,20kg,8시리즈,,29.0,29.0,29.0,29.0,29.0
,이커머스,종합몰,건조기,26Y07M,26Y29W,수량,19kg,8시리즈,,1.0,1.0,1.0,1.0,1.0
,이커머스,종합몰,건조기,26Y07M,26Y29W,수량,17kg,,,23.0,23.0,23.0,23.0,23.0
,이커머스,종합몰,건조기,26Y07M,26Y29W,금액,,,,10422515.224,10422515.224,11464766.744,11464766.743999999,10422515.224000001
,이커머스,종합몰,건조기,26Y07M,26Y29W,금액,22kg,9시리즈,,8077932.488000001,8077932.488000001,8885725.737,8885725.737,8077932.488000001
,이커머스,종합몰,건조기,26Y07M,26Y29W,금액,21kg,,,30853746.069,30853746.069,33939120.674,33939120.673999995,30853746.069
,이커머스,종합몰,건조기,26Y07M,26Y29W,금액,20kg,,,1931099.693,1931099.693,2124209.662,2124209.662,1931099.693
,이커머스,종합몰,건조기,26Y07M,26Y29W,금액,20kg,8시리즈,,32592183.130999997,32592183.130999997,35851401.445999995,35851401.446,32592183.130999997
,이커머스,종합몰,건조기,26Y07M,26Y29W,금액,19kg,8시리즈,,1172701.983,1172701.983,1289972.181,1289972.181,1172701.983
,이커머스,종합몰,건조기,26Y07M,26Y29W,금액,17kg,,,18071924.607,18071924.607,19879117.068,19879117.068000004,18071924.607
,이커머스,종합몰,건조기,26Y07M,26Y30W,수량,,,,14.0,14.0,14.0,14.0,14.0
,이커머스,종합몰,건조기,26Y07M,26Y30W,수량,22kg,9시리즈,,3.0,3.0,3.0,3.0,3.0
,이커머스,종합몰,건조기,26Y07M,26Y30W,수량,21kg,,,23.0,23.0,23.0,23.0,23.0
,이커머스,종합몰,건조기,26Y07M,26Y30W,수량,20kg,,,4.0,4.0,4.0,4.0,4.0
,이커머스,종합몰,건조기,26Y07M,26Y30W,수량,20kg,9시리즈,,2.0,2.0,2.0,2.0,2.0
,이커머스,종합몰,건조기,26Y07M,26Y30W,수량,20kg,8시리즈,,14.0,14.0,14.0,14.0,14.0
,이커머스,종합몰,건조기,26Y07M,26Y30W,수량,17kg,,,26.0,26.0,26.0,26.0,26.0
,이커머스,종합몰,건조기,26Y07M,26Y30W,금액,,,,10161446.818,10161446.818,11177591.5,11177591.500000002,10161446.817999996
,이커머스,종합몰,건조기,26Y07M,26Y30W,금액,22kg,9시리즈,,4671222.087,4671222.087,5138344.295,5138344.295,4671222.087
,이커머스,종합몰,건조기,26Y07M,26Y30W,금액,21kg,,,22355662.757,22355662.757,24591229.029999997,24591229.029999997,22355662.757
,이커머스,종합몰,건조기,26Y07M,26Y30W,금액,20kg,,,4033697.295,4033697.295,4437067.025,4437067.025,4033697.295
,이커머스,종합몰,건조기,26Y07M,26Y30W,금액,20kg,9시리즈,,2895592.7860000003,2895592.7860000003,3185152.065,3185152.065,2895592.7860000003
,이커머스,종합몰,건조기,26Y07M,26Y30W,금액,20kg,8시리즈,,16004872.079,16004872.079,17605359.288,17605359.288,16004872.079
,이커머스,종합몰,건조기,26Y07M,26Y30W,금액,17kg,,,23637115.158000004,23637115.158000004,26000826.677,26000826.677000005,23637115.158
,이커머스,종합몰,건조기,26Y07M,26Y31WA,수량,,,,6.0,6.0,6.0,6.0,6.0
,이커머스,종합몰,건조기,26Y07M,26Y31WA,수량,22kg,9시리즈,,4.0,4.0,4.0,4.0,4.0
,이커머스,종합몰,건조기,26Y07M,26Y31WA,수량,22kg,8시리즈,,1.0,1.0,1.0,1.0,1.0
,이커머스,종합몰,건조기,26Y07M,26Y31WA,수량,21kg,,,28.0,28.0,28.0,28.0,28.0
,이커머스,종합몰,건조기,26Y07M,26Y31WA,수량,20kg,,,4.0,4.0,4.0,4.0,4.0
,이커머스,종합몰,건조기,26Y07M,26Y31WA,수량,20kg,9시리즈,,6.0,6.0,6.0,6.0,6.0
,이커머스,종합몰,건조기,26Y07M,26Y31WA,수량,20kg,8시리즈,,13.0,13.0,13.0,13.0,13.0
,이커머스,종합몰,건조기,26Y07M,26Y31WA,수량,19kg,8시리즈,,1.0,1.0,1.0,1.0,1.0
,이커머스,종합몰,건조기,26Y07M,26Y31WA,수량,17kg,,,11.0,11.0,11.0,11.0,11.0
,이커머스,종합몰,건조기,26Y07M,26Y31WA,금액,,,,4542781.056,4542781.056,4997059.1620000005,4997059.1620000005,4542781.056
,이커머스,종합몰,건조기,26Y07M,26Y31WA,금액,22kg,9시리즈,,6390812.591,6390812.591,7029893.851,7029893.851,6390812.591
,이커머스,종합몰,건조기,26Y07M,26Y31WA,금액,22kg,8시리즈,,1466325.069,1466325.069,1612957.576,1612957.576,1466325.069
